seq,date,home_team_id,away_team_id,team_id,elo
12,2026-06-15,BEL,EGY,EGY,1814.5
12,2026-06-15,BEL,EGY,ENG,2024.0
12,2026-06-15,BEL,EGY,ESP,2129.0
12,2026-06-15,BEL,EGY,FRA,2063.0
12,2026-06-15,BEL,EGY,GER,1969.4
12,2026-06-15,BEL,EGY,GHA,1758.0
12,2026-06-15,BEL,EGY,HAI,1634.9
12,2026-06-15,BEL,EGY,IRN,1820.0
12,2026-06-15,BEL,EGY,IRQ,1715.0
12,2026-06-15,BEL,EGY,JOR,1730.0
12,2026-06-15,BEL,EGY,JPN,1856.9
12,2026-06-15,BEL,EGY,KOR,1825.5
12,2026-06-15,BEL,EGY,MAR,1902.5
12,2026-06-15,BEL,EGY,MEX,1819.8
12,2026-06-15,BEL,EGY,NED,1968.1
12,2026-06-15,BEL,EGY,NOR,1855.0
12,2026-06-15,BEL,EGY,NZL,1678.0
12,2026-06-15,BEL,EGY,PAN,1735.0
12,2026-06-15,BEL,EGY,PAR,1772.1
12,2026-06-15,BEL,EGY,POR,1989.0
12,2026-06-15,BEL,EGY,QAT,1725.6
12,2026-06-15,BEL,EGY,RSA,1725.2
12,2026-06-15,BEL,EGY,SAU,1702.0
12,2026-06-15,BEL,EGY,SCO,1825.1
12,2026-06-15,BEL,EGY,SEN,1840.0
12,2026-06-15,BEL,EGY,SUI,1850.4
12,2026-06-15,BEL,EGY,SWE,1818.0
12,2026-06-15,BEL,EGY,TUN,1762.0
12,2026-06-15,BEL,EGY,TUR,1807.1
12,2026-06-15,BEL,EGY,URU,1895.0
12,2026-06-15,BEL,EGY,USA,1835.9
12,2026-06-15,BEL,EGY,UZB,1748.0
13,2026-06-15,ESP,CPV,ALG,1790.0
13,2026-06-15,ESP,CPV,ARG,2115.0
13,2026-06-15,ESP,CPV,AUS,1805.9
13,2026-06-15,ESP,CPV,AUT,1820.0
13,2026-06-15,ESP,CPV,BEL,1918.5
13,2026-06-15,ESP,CPV,BIH,1783.6
13,2026-06-15,ESP,CPV,BRA,1973.5
13,2026-06-15,ESP,CPV,CAN,1784.4
13,2026-06-15,ESP,CPV,CIV,1819.8
13,2026-06-15,ESP,CPV,COD,1785.0
13,2026-06-15,ESP,CPV,COL,1888.0
13,2026-06-15,ESP,CPV,CPV,1738.5
13,2026-06-15,ESP,CPV,CRO,1900.0
13,2026-06-15,ESP,CPV,CUW,1648.6
13,2026-06-15,ESP,CPV,CZE,1791.5
13,2026-06-15,ESP,CPV,ECU,1803.2
13,2026-06-15,ESP,CPV,EGY,1814.5
13,2026-06-15,ESP,CPV,ENG,2024.0
13,2026-06-15,ESP,CPV,ESP,2112.5
13,2026-06-15,ESP,CPV,FRA,2063.0
13,2026-06-15,ESP,CPV,GER,1969.4
13,2026-06-15,ESP,CPV,GHA,1758.0
13,2026-06-15,ESP,CPV,HAI,1634.9
13,2026-06-15,ESP,CPV,IRN,1820.0
13,2026-06-15,ESP,CPV,IRQ,1715.0
13,2026-06-15,ESP,CPV,JOR,1730.0
13,2026-06-15,ESP,CPV,JPN,1856.9
13,2026-06-15,ESP,CPV,KOR,1825.5
13,2026-06-15,ESP,CPV,MAR,1902.5
13,2026-06-15,ESP,CPV,MEX,1819.8
13,2026-06-15,ESP,CPV,NED,1968.1
13,2026-06-15,ESP,CPV,NOR,1855.0
13,2026-06-15,ESP,CPV,NZL,1678.0
13,2026-06-15,ESP,CPV,PAN,1735.0
13,2026-06-15,ESP,CPV,PAR,1772.1
13,2026-06-15,ESP,CPV,POR,1989.0
13,2026-06-15,ESP,CPV,QAT,1725.6
13,2026-06-15,ESP,CPV,RSA,1725.2
13,2026-06-15,ESP,CPV,SAU,1702.0
13,2026-06-15,ESP,CPV,SCO,1825.1
13,2026-06-15,ESP,CPV,SEN,1840.0
13,2026-06-15,ESP,CPV,SUI,1850.4
13,2026-06-15,ESP,CPV,SWE,1818.0
13,2026-06-15,ESP,CPV,TUN,1762.0
13,2026-06-15,ESP,CPV,TUR,1807.1
13,2026-06-15,ESP,CPV,URU,1895.0
13,2026-06-15,ESP,CPV,USA,1835.9
13,2026-06-15,ESP,CPV,UZB,1748.0
14,2026-06-15,SAU,URU,ALG,1790.0
14,2026-06-15,SAU,URU,ARG,2115.0
14,2026-06-15,SAU,URU,AUS,1805.9
14,2026-06-15,SAU,URU,AUT,1820.0
14,2026-06-15,SAU,URU,BEL,1918.5
14,2026-06-15,SAU,URU,BIH,1783.6
14,2026-06-15,SAU,URU,BRA,1973.5
14,2026-06-15,SAU,URU,CAN,1784.4
14,2026-06-15,SAU,URU,CIV,1819.8
14,2026-06-15,SAU,URU,COD,1785.0
14,2026-06-15,SAU,URU,COL,1888.0
14,2026-06-15,SAU,URU,CPV,1738.5
14,2026-06-15,SAU,URU,CRO,1900.0
14,2026-06-15,SAU,URU,CUW,1648.6
14,2026-06-15,SAU,URU,CZE,1791.5
14,2026-06-15,SAU,URU,ECU,1803.2
14,2026-06-15,SAU,URU,EGY,1814.5
14,2026-06-15,SAU,URU,ENG,2024.0
14,2026-06-15,SAU,URU,ESP,2112.5
14,2026-06-15,SAU,URU,FRA,2063.0
14,2026-06-15,SAU,URU,GER,1969.4
14,2026-06-15,SAU,URU,GHA,1758.0
14,2026-06-15,SAU,URU,HAI,1634.9
14,2026-06-15,SAU,URU,IRN,1820.0
14,2026-06-15,SAU,URU,IRQ,1715.0
14,2026-06-15,SAU,URU,JOR,1730.0
14,2026-06-15,SAU,URU,JPN,1856.9
14,2026-06-15,SAU,URU,KOR,1825.5
14,2026-06-15,SAU,URU,MAR,1902.5
14,2026-06-15,SAU,URU,MEX,1819.8
14,2026-06-15,SAU,URU,NED,1968.1
14,2026-06-15,SAU,URU,NOR,1855.0
14,2026-06-15,SAU,URU,NZL,1678.0
14,2026-06-15,SAU,URU,PAN,1735.0
14,2026-06-15,SAU,URU,PAR,1772.1
14,2026-06-15,SAU,URU,POR,1989.0
14,2026-06-15,SAU,URU,QAT,1725.6
14,2026-06-15,SAU,URU,RSA,1725.2
14,2026-06-15,SAU,URU,SAU,1712.1
14,2026-06-15,SAU,URU,SCO,1825.1
14,2026-06-15,SAU,URU,SEN,1840.0
14,2026-06-15,SAU,URU,SUI,1850.4
14,2026-06-15,SAU,URU,SWE,1818.0
14,2026-06-15,SAU,URU,TUN,1762.0
14,2026-06-15,SAU,URU,TUR,1807.1
14,2026-06-15,SAU,URU,URU,1884.9
14,2026-06-15,SAU,URU,USA,1835.9
14,2026-06-15,SAU,URU,UZB,1748.0
15,2026-06-15,SWE,TUN,ALG,1790.0
15,2026-06-15,SWE,TUN,ARG,2115.0
15,2026-06-15,SWE,TUN,AUS,1805.9
15,2026-06-15,SWE,TUN,AUT,1820.0
15,2026-06-15,SWE,TUN,BEL,1918.5
15,2026-06-15,SWE,TUN,BIH,1783.6
15,2026-06-15,SWE,TUN,BRA,1973.5
15,2026-06-15,SWE,TUN,CAN,1784.4
15,2026-06-15,SWE,TUN,CIV,1819.8
15,2026-06-15,SWE,TUN,COD,1785.0
15,2026-06-15,SWE,TUN,COL,1888.0
15,2026-06-15,SWE,TUN,CPV,1738.5
15,2026-06-15,SWE,TUN,CRO,1900.0
15,2026-06-15,SWE,TUN,CUW,1648.6
15,2026-06-15,SWE,TUN,CZE,1791.5
15,2026-06-15,SWE,TUN,ECU,1803.2
15,2026-06-15,SWE,TUN,EGY,1814.5
15,2026-06-15,SWE,TUN,ENG,2024.0
15,2026-06-15,SWE,TUN,ESP,2112.5
15,2026-06-15,SWE,TUN,FRA,2063.0
15,2026-06-15,SWE,TUN,GER,1969.4
15,2026-06-15,SWE,TUN,GHA,1758.0
15,2026-06-15,SWE,TUN,HAI,1634.9
15,2026-06-15,SWE,TUN,IRN,1820.0
15,2026-06-15,SWE,TUN,IRQ,1715.0
15,2026-06-15,SWE,TUN,JOR,1730.0
15,2026-06-15,SWE,TUN,JPN,1856.9
15,2026-06-15,SWE,TUN,KOR,1825.5
15,2026-06-15,SWE,TUN,MAR,1902.5
15,2026-06-15,SWE,TUN,MEX,1819.8
15,2026-06-15,SWE,TUN,NED,1968.1
15,2026-06-15,SWE,TUN,NOR,1855.0
15,2026-06-15,SWE,TUN,NZL,1678.0
15,2026-06-15,SWE,TUN,PAN,1735.0
15,2026-06-15,SWE,TUN,PAR,1772.1
15,2026-06-15,SWE,TUN,POR,1989.0
15,2026-06-15,SWE,TUN,QAT,1725.6
15,2026-06-15,SWE,TUN,RSA,1725.2
15,2026-06-15,SWE,TUN,SAU,1712.1
15,2026-06-15,SWE,TUN,SCO,1825.1
15,2026-06-15,SWE,TUN,SEN,1840.0
15,2026-06-15,SWE,TUN,SUI,1850.4
15,2026-06-15,SWE,TUN,SWE,1848.7
15,2026-06-15,SWE,TUN,TUN,1731.3
15,2026-06-15,SWE,TUN,TUR,1807.1
15,2026-06-15,SWE,TUN,URU,1884.9
15,2026-06-15,SWE,TUN,USA,1835.9
15,2026-06-15,SWE,TUN,UZB,1748.0
16,2026-06-16,FRA,SEN,ALG,1790.0
16,2026-06-16,FRA,SEN,ARG,2115.0
16,2026-06-16,FRA,SEN,AUS,1805.9
16,2026-06-16,FRA,SEN,AUT,1820.0
16,2026-06-16,FRA,SEN,BEL,1918.5
16,2026-06-16,FRA,SEN,BIH,1783.6
16,2026-06-16,FRA,SEN,BRA,1973.5
16,2026-06-16,FRA,SEN,CAN,1784.4
16,2026-06-16,FRA,SEN,CIV,1819.8
16,2026-06-16,FRA,SEN,COD,1785.0
16,2026-06-16,FRA,SEN,COL,1888.0
16,2026-06-16,FRA,SEN,CPV,1738.5
16,2026-06-16,FRA,SEN,CRO,1900.0
16,2026-06-16,FRA,SEN,CUW,1648.6
16,2026-06-16,FRA,SEN,CZE,1791.5
16,2026-06-16,FRA,SEN,ECU,1803.2
16,2026-06-16,FRA,SEN,EGY,1814.5
16,2026-06-16,FRA,SEN,ENG,2024.0
16,2026-06-16,FRA,SEN,ESP,2112.5
16,2026-06-16,FRA,SEN,FRA,2074.8
16,2026-06-16,FRA,SEN,GER,1969.4
16,2026-06-16,FRA,SEN,GHA,1758.0
16,2026-06-16,FRA,SEN,HAI,1634.9
16,2026-06-16,FRA,SEN,IRN,1820.0
16,2026-06-16,FRA,SEN,IRQ,1715.0
16,2026-06-16,FRA,SEN,JOR,1730.0
16,2026-06-16,FRA,SEN,JPN,1856.9
16,2026-06-16,FRA,SEN,KOR,1825.5
16,2026-06-16,FRA,SEN,MAR,1902.5
16,2026-06-16,FRA,SEN,MEX,1819.8
16,2026-06-16,FRA,SEN,NED,1968.1
16,2026-06-16,FRA,SEN,NOR,1855.0
16,2026-06-16,FRA,SEN,NZL,1678.0
16,2026-06-16,FRA,SEN,PAN,1735.0
16,2026-06-16,FRA,SEN,PAR,1772.1
16,2026-06-16,FRA,SEN,POR,1989.0
16,2026-06-16,FRA,SEN,QAT,1725.6
16,2026-06-16,FRA,SEN,RSA,1725.2
16,2026-06-16,FRA,SEN,SAU,1712.1
16,2026-06-16,FRA,SEN,SCO,1825.1
16,2026-06-16,FRA,SEN,SEN,1828.2
16,2026-06-16,FRA,SEN,SUI,1850.4
16,2026-06-16,FRA,SEN,SWE,1848.7
16,2026-06-16,FRA,SEN,TUN,1731.3
16,2026-06-16,FRA,SEN,TUR,1807.1
16,2026-06-16,FRA,SEN,URU,1884.9
16,2026-06-16,FRA,SEN,USA,1835.9
16,2026-06-16,FRA,SEN,UZB,1748.0
17,2026-06-16,IRN,NZL,ALG,1790.0
17,2026-06-16,IRN,NZL,ARG,2115.0
17,2026-06-16,IRN,NZL,AUS,1805.9
17,2026-06-16,IRN,NZL,AUT,1820.0
17,2026-06-16,IRN,NZL,BEL,1918.5
17,2026-06-16,IRN,NZL,BIH,1783.6
17,2026-06-16,IRN,NZL,BRA,1973.5
17,2026-06-16,IRN,NZL,CAN,1784.4
17,2026-06-16,IRN,NZL,CIV,1819.8
17,2026-06-16,IRN,NZL,COD,1785.0
17,2026-06-16,IRN,NZL,COL,1888.0
17,2026-06-16,IRN,NZL,CPV,1738.5
17,2026-06-16,IRN,NZL,CRO,1900.0
17,2026-06-16,IRN,NZL,CUW,1648.6
17,2026-06-16,IRN,NZL,CZE,1791.5
17,2026-06-16,IRN,NZL,ECU,1803.2
17,2026-06-16,IRN,NZL,EGY,1814.5
17,2026-06-16,IRN,NZL,ENG,2024.0
17,2026-06-16,IRN,NZL,ESP,2112.5
17,2026-06-16,IRN,NZL,FRA,2074.8
17,2026-06-16,IRN,NZL,GER,1969.4
17,2026-06-16,IRN,NZL,GHA,1758.0
17,2026-06-16,IRN,NZL,HAI,1634.9
17,2026-06-16,IRN,NZL,IRN,1812.3
17,2026-06-16,IRN,NZL,IRQ,1715.0
17,2026-06-16,IRN,NZL,JOR,1730.0
17,2026-06-16,IRN,NZL,JPN,1856.9
17,2026-06-16,IRN,NZL,KOR,1825.5
17,2026-06-16,IRN,NZL,MAR,1902.5
17,2026-06-16,IRN,NZL,MEX,1819.8
17,2026-06-16,IRN,NZL,NED,1968.1
17,2026-06-16,IRN,NZL,NOR,1855.0
17,2026-06-16,IRN,NZL,NZL,1685.7
17,2026-06-16,IRN,NZL,PAN,1735.0
17,2026-06-16,IRN,NZL,PAR,1772.1
17,2026-06-16,IRN,NZL,POR,1989.0
17,2026-06-16,IRN,NZL,QAT,1725.6
17,2026-06-16,IRN,NZL,RSA,1725.2
17,2026-06-16,IRN,NZL,SAU,1712.1
17,2026-06-16,IRN,NZL,SCO,1825.1
17,2026-06-16,IRN,NZL,SEN,1828.2
17,2026-06-16,IRN,NZL,SUI,1850.4
17,2026-06-16,IRN,NZL,SWE,1848.7
17,2026-06-16,IRN,NZL,TUN,1731.3
17,2026-06-16,IRN,NZL,TUR,1807.1
17,2026-06-16,IRN,NZL,URU,1884.9
17,2026-06-16,IRN,NZL,USA,1835.9
17,2026-06-16,IRN,NZL,UZB,1748.0
18,2026-06-16,IRQ,NOR,ALG,1790.0
18,2026-06-16,IRQ,NOR,ARG,2115.0
18,2026-06-16,IRQ,NOR,AUS,1805.9
18,2026-06-16,IRQ,NOR,AUT,1820.0
18,2026-06-16,IRQ,NOR,BEL,1918.5
18,2026-06-16,IRQ,NOR,BIH,1783.6
18,2026-06-16,IRQ,NOR,BRA,1973.5
18,2026-06-16,IRQ,NOR,CAN,1784.4
18,2026-06-16,IRQ,NOR,CIV,1819.8
18,2026-06-16,IRQ,NOR,COD,1785.0
18,2026-06-16,IRQ,NOR,COL,1888.0
18,2026-06-16,IRQ,NOR,CPV,1738.5
18,2026-06-16,IRQ,NOR,CRO,1900.0
18,2026-06-16,IRQ,NOR,CUW,1648.6
18,2026-06-16,IRQ,NOR,CZE,1791.5
18,2026-06-16,IRQ,NOR,ECU,1803.2
18,2026-06-16,IRQ,NOR,EGY,1814.5
18,2026-06-16,IRQ,NOR,ENG,2024.0
18,2026-06-16,IRQ,NOR,ESP,2112.5
18,2026-06-16,IRQ,NOR,FRA,2074.8
18,2026-06-16,IRQ,NOR,GER,1969.4
18,2026-06-16,IRQ,NOR,GHA,1758.0
18,2026-06-16,IRQ,NOR,HAI,1634.9
18,2026-06-16,IRQ,NOR,IRN,1812.3
18,2026-06-16,IRQ,NOR,IRQ,1694.7
18,2026-06-16,IRQ,NOR,JOR,1730.0
18,2026-06-16,IRQ,NOR,JPN,1856.9
18,2026-06-16,IRQ,NOR,KOR,1825.5
18,2026-06-16,IRQ,NOR,MAR,1902.5
18,2026-06-16,IRQ,NOR,MEX,1819.8
18,2026-06-16,IRQ,NOR,NED,1968.1
18,2026-06-16,IRQ,NOR,NOR,1875.3
18,2026-06-16,IRQ,NOR,NZL,1685.7
18,2026-06-16,IRQ,NOR,PAN,1735.0
18,2026-06-16,IRQ,NOR,PAR,1772.1
18,2026-06-16,IRQ,NOR,POR,1989.0
18,2026-06-16,IRQ,NOR,QAT,1725.6
18,2026-06-16,IRQ,NOR,RSA,1725.2
18,2026-06-16,IRQ,NOR,SAU,1712.1
18,2026-06-16,IRQ,NOR,SCO,1825.1
18,2026-06-16,IRQ,NOR,SEN,1828.2
18,2026-06-16,IRQ,NOR,SUI,1850.4
18,2026-06-16,IRQ,NOR,SWE,1848.7
18,2026-06-16,IRQ,NOR,TUN,1731.3
18,2026-06-16,IRQ,NOR,TUR,1807.1
18,2026-06-16,IRQ,NOR,URU,1884.9
18,2026-06-16,IRQ,NOR,USA,1835.9
18,2026-06-16,IRQ,NOR,UZB,1748.0
19,2026-06-17,ARG,ALG,ALG,1781.9
19,2026-06-17,ARG,ALG,ARG,2123.1
19,2026-06-17,ARG,ALG,AUS,1805.9
19,2026-06-17,ARG,ALG,AUT,1820.0
19,2026-06-17,ARG,ALG,BEL,1918.5
19,2026-06-17,ARG,ALG,BIH,1783.6
19,2026-06-17,ARG,ALG,BRA,1973.5
19,2026-06-17,ARG,ALG,CAN,1784.4
19,2026-06-17,ARG,ALG,CIV,1819.8
19,2026-06-17,ARG,ALG,COD,1785.0
19,2026-06-17,ARG,ALG,COL,1888.0
19,2026-06-17,ARG,ALG,CPV,1738.5
19,2026-06-17,ARG,ALG,CRO,1900.0
19,2026-06-17,ARG,ALG,CUW,1648.6
19,2026-06-17,ARG,ALG,CZE,1791.5
19,2026-06-17,ARG,ALG,ECU,1803.2
19,2026-06-17,ARG,ALG,EGY,1814.5
19,2026-06-17,ARG,ALG,ENG,2024.0
19,2026-06-17,ARG,ALG,ESP,2112.5
19,2026-06-17,ARG,ALG,FRA,2074.8
19,2026-06-17,ARG,ALG,GER,1969.4
19,2026-06-17,ARG,ALG,GHA,1758.0
19,2026-06-17,ARG,ALG,HAI,1634.9
19,2026-06-17,ARG,ALG,IRN,1812.3
19,2026-06-17,ARG,ALG,IRQ,1694.7
19,2026-06-17,ARG,ALG,JOR,1730.0
19,2026-06-17,ARG,ALG,JPN,1856.9
19,2026-06-17,ARG,ALG,KOR,1825.5
19,2026-06-17,ARG,ALG,MAR,1902.5
19,2026-06-17,ARG,ALG,MEX,1819.8
19,2026-06-17,ARG,ALG,NED,1968.1
19,2026-06-17,ARG,ALG,NOR,1875.3
19,2026-06-17,ARG,ALG,NZL,1685.7
19,2026-06-17,ARG,ALG,PAN,1735.0
19,2026-06-17,ARG,ALG,PAR,1772.1
19,2026-06-17,ARG,ALG,POR,1989.0
19,2026-06-17,ARG,ALG,QAT,1725.6
19,2026-06-17,ARG,ALG,RSA,1725.2
19,2026-06-17,ARG,ALG,SAU,1712.1
19,2026-06-17,ARG,ALG,SCO,1825.1
19,2026-06-17,ARG,ALG,SEN,1828.2
19,2026-06-17,ARG,ALG,SUI,1850.4
19,2026-06-17,ARG,ALG,SWE,1848.7
19,2026-06-17,ARG,ALG,TUN,1731.3
19,2026-06-17,ARG,ALG,TUR,1807.1
19,2026-06-17,ARG,ALG,URU,1884.9
19,2026-06-17,ARG,ALG,USA,1835.9
19,2026-06-17,ARG,ALG,UZB,1748.0
20,2026-06-17,AUT,JOR,ALG,1781.9
20,2026-06-17,AUT,JOR,ARG,2123.1
20,2026-06-17,AUT,JOR,AUS,1805.9
20,2026-06-17,AUT,JOR,AUT,1841.5
20,2026-06-17,AUT,JOR,BEL,1918.5
20,2026-06-17,AUT,JOR,BIH,1783.6
20,2026-06-17,AUT,JOR,BRA,1973.5
20,2026-06-17,AUT,JOR,CAN,1784.4
20,2026-06-17,AUT,JOR,CIV,1819.8
20,2026-06-17,AUT,JOR,COD,1785.0
20,2026-06-17,AUT,JOR,COL,1888.0
20,2026-06-17,AUT,JOR,CPV,1738.5
20,2026-06-17,AUT,JOR,CRO,1900.0
20,2026-06-17,AUT,JOR,CUW,1648.6
20,2026-06-17,AUT,JOR,CZE,1791.5
20,2026-06-17,AUT,JOR,ECU,1803.2
20,2026-06-17,AUT,JOR,EGY,1814.5
20,2026-06-17,AUT,JOR,ENG,2024.0
20,2026-06-17,AUT,JOR,ESP,2112.5
20,2026-06-17,AUT,JOR,FRA,2074.8
20,2026-06-17,AUT,JOR,GER,1969.4
20,2026-06-17,AUT,JOR,GHA,1758.0
20,2026-06-17,AUT,JOR,HAI,1634.9
20,2026-06-17,AUT,JOR,IRN,1812.3
20,2026-06-17,AUT,JOR,IRQ,1694.7
20,2026-06-17,AUT,JOR,JOR,1708.5
20,2026-06-17,AUT,JOR,JPN,1856.9
20,2026-06-17,AUT,JOR,KOR,1825.5
20,2026-06-17,AUT,JOR,MAR,1902.5
20,2026-06-17,AUT,JOR,MEX,1819.8
20,2026-06-17,AUT,JOR,NED,1968.1
20,2026-06-17,AUT,JOR,NOR,1875.3
20,2026-06-17,AUT,JOR,NZL,1685.7
20,2026-06-17,AUT,JOR,PAN,1735.0
20,2026-06-17,AUT,JOR,PAR,1772.1
20,2026-06-17,AUT,JOR,POR,1989.0
20,2026-06-17,AUT,JOR,QAT,1725.6
20,2026-06-17,AUT,JOR,RSA,1725.2
20,2026-06-17,AUT,JOR,SAU,1712.1
20,2026-06-17,AUT,JOR,SCO,1825.1
20,2026-06-17,AUT,JOR,SEN,1828.2
20,2026-06-17,AUT,JOR,SUI,1850.4
20,2026-06-17,AUT,JOR,SWE,1848.7
20,2026-06-17,AUT,JOR,TUN,1731.3
20,2026-06-17,AUT,JOR,TUR,1807.1
20,2026-06-17,AUT,JOR,URU,1884.9
20,2026-06-17,AUT,JOR,USA,1835.9
20,2026-06-17,AUT,JOR,UZB,1748.0
21,2026-06-17,ENG,CRO,ALG,1781.9
21,2026-06-17,ENG,CRO,ARG,2123.1
21,2026-06-17,ENG,CRO,AUS,1805.9
21,2026-06-17,ENG,CRO,AUT,1841.5
21,2026-06-17,ENG,CRO,BEL,1918.5
21,2026-06-17,ENG,CRO,BIH,1783.6
21,2026-06-17,ENG,CRO,BRA,1973.5
21,2026-06-17,ENG,CRO,CAN,1784.4
21,2026-06-17,ENG,CRO,CIV,1819.8
21,2026-06-17,ENG,CRO,COD,1785.0
21,2026-06-17,ENG,CRO,COL,1888.0
21,2026-06-17,ENG,CRO,CPV,1738.5
21,2026-06-17,ENG,CRO,CRO,1881.3
21,2026-06-17,ENG,CRO,CUW,1648.6
21,2026-06-17,ENG,CRO,CZE,1791.5
21,2026-06-17,ENG,CRO,ECU,1803.2
21,2026-06-17,ENG,CRO,EGY,1814.5
21,2026-06-17,ENG,CRO,ENG,2042.7
21,2026-06-17,ENG,CRO,ESP,2112.5
21,2026-06-17,ENG,CRO,FRA,2074.8
21,2026-06-17,ENG,CRO,GER,1969.4
21,2026-06-17,ENG,CRO,GHA,1758.0
21,2026-06-17,ENG,CRO,HAI,1634.9
21,2026-06-17,ENG,CRO,IRN,1812.3
21,2026-06-17,ENG,CRO,IRQ,1694.7
21,2026-06-17,ENG,CRO,JOR,1708.5
21,2026-06-17,ENG,CRO,JPN,1856.9
21,2026-06-17,ENG,CRO,KOR,1825.5
21,2026-06-17,ENG,CRO,MAR,1902.5
21,2026-06-17,ENG,CRO,MEX,1819.8
21,2026-06-17,ENG,CRO,NED,1968.1
21,2026-06-17,ENG,CRO,NOR,1875.3
21,2026-06-17,ENG,CRO,NZL,1685.7
21,2026-06-17,ENG,CRO,PAN,1735.0
21,2026-06-17,ENG,CRO,PAR,1772.1
21,2026-06-17,ENG,CRO,POR,1989.0
21,2026-06-17,ENG,CRO,QAT,1725.6
21,2026-06-17,ENG,CRO,RSA,1725.2
21,2026-06-17,ENG,CRO,SAU,1712.1
21,2026-06-17,ENG,CRO,SCO,1825.1
21,2026-06-17,ENG,CRO,SEN,1828.2
21,2026-06-17,ENG,CRO,SUI,1850.4
21,2026-06-17,ENG,CRO,SWE,1848.7
21,2026-06-17,ENG,CRO,TUN,1731.3
21,2026-06-17,ENG,CRO,TUR,1807.1
21,2026-06-17,ENG,CRO,URU,1884.9
21,2026-06-17,ENG,CRO,USA,1835.9
21,2026-06-17,ENG,CRO,UZB,1748.0
22,2026-06-17,GHA,PAN,ALG,1781.9
22,2026-06-17,GHA,PAN,ARG,2123.1
22,2026-06-17,GHA,PAN,AUS,1805.9
22,2026-06-17,GHA,PAN,AUT,1841.5
22,2026-06-17,GHA,PAN,BEL,1918.5
22,2026-06-17,GHA,PAN,BIH,1783.6
22,2026-06-17,GHA,PAN,BRA,1973.5
22,2026-06-17,GHA,PAN,CAN,1784.4
22,2026-06-17,GHA,PAN,CIV,1819.8
22,2026-06-17,GHA,PAN,COD,1785.0
22,2026-06-17,GHA,PAN,COL,1888.0
22,2026-06-17,GHA,PAN,CPV,1738.5
22,2026-06-17,GHA,PAN,CRO,1881.3
22,2026-06-17,GHA,PAN,CUW,1648.6
22,2026-06-17,GHA,PAN,CZE,1791.5
22,2026-06-17,GHA,PAN,ECU,1803.2
22,2026-06-17,GHA,PAN,EGY,1814.5
22,2026-06-17,GHA,PAN,ENG,2042.7
22,2026-06-17,GHA,PAN,ESP,2112.5
22,2026-06-17,GHA,PAN,FRA,2074.8
22,2026-06-17,GHA,PAN,GER,1969.4
22,2026-06-17,GHA,PAN,GHA,1776.5
22,2026-06-17,GHA,PAN,HAI,1634.9
22,2026-06-17,GHA,PAN,IRN,1812.3
22,2026-06-17,GHA,PAN,IRQ,1694.7
22,2026-06-17,GHA,PAN,JOR,1708.5
22,2026-06-17,GHA,PAN,JPN,1856.9
22,2026-06-17,GHA,PAN,KOR,1825.5
22,2026-06-17,GHA,PAN,MAR,1902.5
22,2026-06-17,GHA,PAN,MEX,1819.8
22,2026-06-17,GHA,PAN,NED,1968.1
22,2026-06-17,GHA,PAN,NOR,1875.3
22,2026-06-17,GHA,PAN,NZL,1685.7
22,2026-06-17,GHA,PAN,PAN,1716.5
22,2026-06-17,GHA,PAN,PAR,1772.1
22,2026-06-17,GHA,PAN,POR,1989.0
22,2026-06-17,GHA,PAN,QAT,1725.6
22,2026-06-17,GHA,PAN,RSA,1725.2
22,2026-06-17,GHA,PAN,SAU,1712.1
22,2026-06-17,GHA,PAN,SCO,1825.1
22,2026-06-17,GHA,PAN,SEN,1828.2
22,2026-06-17,GHA,PAN,SUI,1850.4
22,2026-06-17,GHA,PAN,SWE,1848.7
22,2026-06-17,GHA,PAN,TUN,1731.3
22,2026-06-17,GHA,PAN,TUR,1807.1
22,2026-06-17,GHA,PAN,URU,1884.9
22,2026-06-17,GHA,PAN,USA,1835.9
22,2026-06-17,GHA,PAN,UZB,1748.0
23,2026-06-17,POR,COD,ALG,1781.9
23,2026-06-17,POR,COD,ARG,2123.1
23,2026-06-17,POR,COD,AUS,1805.9
23,2026-06-17,POR,COD,AUT,1841.5
23,2026-06-17,POR,COD,BEL,1918.5
23,2026-06-17,POR,COD,BIH,1783.6
23,2026-06-17,POR,COD,BRA,1973.5
23,2026-06-17,POR,COD,CAN,1784.4
23,2026-06-17,POR,COD,CIV,1819.8
23,2026-06-17,POR,COD,COD,1795.6
23,2026-06-17,POR,COD,COL,1888.0
23,2026-06-17,POR,COD,CPV,1738.5
23,2026-06-17,POR,COD,CRO,1881.3
23,2026-06-17,POR,COD,CUW,1648.6
23,2026-06-17,POR,COD,CZE,1791.5
23,2026-06-17,POR,COD,ECU,1803.2
23,2026-06-17,POR,COD,EGY,1814.5
23,2026-06-17,POR,COD,ENG,2042.7
23,2026-06-17,POR,COD,ESP,2112.5
23,2026-06-17,POR,COD,FRA,2074.8
23,2026-06-17,POR,COD,GER,1969.4
23,2026-06-17,POR,COD,GHA,1776.5
23,2026-06-17,POR,COD,HAI,1634.9
23,2026-06-17,POR,COD,IRN,1812.3
23,2026-06-17,POR,COD,IRQ,1694.7
23,2026-06-17,POR,COD,JOR,1708.5
23,2026-06-17,POR,COD,JPN,1856.9
23,2026-06-17,POR,COD,KOR,1825.5
23,2026-06-17,POR,COD,MAR,1902.5
23,2026-06-17,POR,COD,MEX,1819.8
